date,value
10114550,A
1149917423,D
929173204,A
637259553,F
548401482,A
164795455,B
1095451112,B
1548081497,A
473086438,D
1506998856,A
596651654,C
1366751831,D
45223890,D
155761777,F
381425765,C
1170016504,B
975226615,B
1221690025,F
665996400,C
1061834280,C
898668248,A
542692287,D
919793758,F
601498843,F
619228773,C
46912908,C
1281975101,A
1440746686,D
914825118,C
1241557752,B
42592216,F
1196616522,D
982642292,C
506016459,B
1540410865,A
640646487,F
817852378,B
421281520,B
1230285351,C
1142928731,F
297558174,D
1140055393,D
1043240615,A
856427286,D
1413473880,A
96883268,B
66140648,A
347995524,B
313579533,F
746202727,B
339039285,F
262837245,C
994298488,B
916013906,B
207464815,A
729300813,B
8622166,B
654632559,F
323160450,F
562913632,F
379102673,C
630816069,D
649520770,C
293414218,D
75710438,F
136380138,F
769192070,A
703138715,C
1541626673,D
1106562839,D
858422732,F
571789883,A
1281544754,D
1182965209,A
185672437,D
1344873389,C
365535296,C
774070566,C
1267436984,C
337538206,D
1473393782,A
389815819,B
1096742080,B
641177374,B
1309230131,C
1420795306,B
825639635,C
1237508647,B
560996103,D
885318014,B
957759089,C
420664195,A
801378133,B
70720025,C
798660948,C
455893868,B
1069849238,A
256630439,F
786389316,B
1146283482,B
448126046,F
705294130,A
704318796,B
541481075,C
1392166434,A
1518797596,D
1132379928,C
278716107,D
988993493,F
1144789851,B
829998437,F
1484963764,D
1426005907,B
730977892,D
936361018,F
888135266,C
949585412,A
989183675,D
1122029587,D
889037602,B
1076237470,C
441288502,A
1254534150,A
734815708,B
896686212,C
1555994893,D
1221473999,D
120108173,C
437751330,B
1406941065,B
346087626,C
1243528704,B
1382426783,A
974091939,F
910823120,A
1131443817,D
273592896,B
1350702804,F
336378676,D
987168712,B
589378360,A
1102350966,B
915630709,F
489476202,C
1127814246,A
499203418,B
616076258,F
31832617,B
452284869,C
46704294,C
184741486,F
915464468,C
37086816,C
1191499967,F
825182692,C
587656318,F
227709998,F
116069526,A
954735467,D
1037607085,F
353816244,A
1226634061,C
308264643,C
109982466,F
1302502745,F
923644619,F
1266572176,A
1212779149,C
583965910,A
1302451284,B
1126496015,C
812354606,F
521763784,C
1546958171,A
444259263,C
468000746,F
140891363,F
850506920,F
601456764,D
1220774399,A
613803373,A
566320472,A
548583908,F
154186761,D
1442891811,B
1209993360,F
1433877476,D
1094140097,F
652722795,B
1162308790,C
775116407,F
1400854711,D
364815822,D
1308562472,D
46579111,D
1501965087,A
993583457,A
502915286,B
908152553,C
1442582251,C
743456423,A
552131122,C
201753963,C
1158041383,B
419484621,A
929601282,F
191904177,A
778045203,F
1197929774,C
724274886,A
300715354,F
1335555835,D
1003197338,C
709213931,B
1279003201,D
1144740001,D
703114509,F
866678598,C
144331718,B
1547115069,B
784553092,D
806412274,C
1422471292,B
1253136729,F
268875414,D
1453015560,D
1254818595,A
1213814133,C
554892304,F
1463781425,A
810626524,F
325203607,D
362010699,B
535593672,D
8298528,F
1188395152,B
1147187094,F
129436307,F
1160130498,C
615574572,F
415073034,D
92931722,A
1087833980,A
294418728,F
380234650,C
306957086,C
1130515440,C
222360448,F
1096516611,C
117039778,A
166861182,F
842038898,D
415162653,C
439657720,A
1233651824,F
1507844550,C
1466592646,B
487975331,A
819877614,A
970557144,A
937751531,F
1088005512,B
29286568,D
1490626759,F
867564750,D
435813544,F
1172621888,B
1273266941,F
1229144348,B
193771888,F
777904096,A
356746532,C
520240434,D
344408539,C
443676852,F
927910202,B
1550354717,B
628768141,D
1105344316,D
1406571781,A
621542175,C
181300832,F
1011437481,D
240347128,D
1253939695,A
1181695538,B
1304251071,A
1033203870,B
338056846,A
1443533779,D
220701332,A
628509950,B
155239769,B
551496354,D
1500931685,A
651215152,C
668881688,A
1406959565,A
155522008,D
440551311,D
1013251889,C
1018719672,B
575037408,C
149795666,C
349771675,C
359012347,C
1506430282,D
771636565,A
554638979,A
1145561062,D
469452757,B
1497422991,D
1116596138,D
81625795,A
370971611,B
287041509,A
718293757,A
1085512595,C
860930290,F
696779231,A
420702154,D
248124421,F
1355052936,F
1324439963,B
1347308432,D
596992121,F
1095097830,F
291692742,F
917071631,A
338246768,B
1415614069,A
513698785,B
523089743,C
1476002545,F
1111065039,D
1238130692,D
1307353343,C
30843808,D
687295197,B
766335876,C
596163863,C
1373724755,C
1409731372,B
632133909,F
682617463,A
832190024,C
483369065,D
1317104319,C
1337211750,A
806040963,D
1280728490,A
239836638,C
1257341084,D
362205385,C
219170163,B
203693534,B
98787878,A
1304140160,F
429907845,C
739269006,A
772880305,A
1356708426,C
206518082,D
835522383,D
1086997462,A
1118147227,D
60861605,B
299638671,B
278124795,D
1089826593,B
504683244,F
722894194,C
673989449,B
188564925,B
355273300,A
843823034,B
1153300983,D
858259142,D
1503298848,A
1292967352,B
899470652,D
555483374,F
266191086,A
1316383907,D
1438058271,B
473134172,B
394669899,B
911791780,D
449968094,B
755336083,B
504848102,A
1014191397,D
950894055,F
1209508151,D
1362662569,B
1316935002,A
262470339,C
1260937020,D
1261634835,F
1075772194,B
477688165,C
1284701034,F
776501425,F
1048869095,B
128183509,A
448576295,A
337639849,C
239354839,C
370231149,A
826818930,A
573778873,D
432764958,A
703861948,F
74452017,D
977542997,C
646314837,C
439019203,D
745600461,C
1239359011,B
52595552,A
152079275,F
1033753448,A
905065085,D
1341929512,F
775672169,F
950436843,C
1173732231,A
1387415786,C
1246076086,A
1475889807,D
1163590257,F
878236351,B
914934802,D
359493537,B
316768619,F
1550693591,D
361193423,F
489322205,D
474739186,D
782497087,B
119680691,C
987110884,C
721984690,D
488812073,C
164865572,C
593651712,D
922396181,D
457836671,B
1253923771,A
977138734,C
1446961994,F
200540043,D
1015249327,B
733060844,C
1389128265,D
152782808,F
483169295,A
507946999,D
872156684,C
216890388,C
659207939,C
1420011431,C
733333802,B
57470396,A
738818006,A
792138730,C
89949695,F
951000375,A
840208947,B
1086801489,C
433461021,D
206681718,F
258741125,A
921963321,F
1531446007,D
430113448,C
1474470987,A
1074685205,B
1262158706,A
17542010,F
347382404,A
672155403,B
203769469,B
916328614,A
1398994919,B
463563443,B
1081236380,D
806379825,A
1112188074,D
263475795,F
930845664,F
682511798,A
157081024,D
537241258,F
124608568,B
1295625872,B
1398983868,C
106145301,C
1428486116,B
1384031355,A
1483663646,C
473643453,C
872591301,A
1339557095,B
20432283,B
452727634,C
911435308,A
384153507,C
37881119,F
1083248653,B
1345123560,A
623945454,D
1045408854,D
960177491,F
771001249,A
389834126,F
229577864,F
1060255993,F
288530953,F
1067629397,C
516485158,B
127577756,B
72071774,B
875029859,A
198296397,C
1101907663,A
1063168326,F
207168413,C
1149605835,F
735239644,C
1203122456,C
159693746,B
258572911,B
169491716,F
455743454,D
419873752,F
928622284,C
30231734,C
1519967059,F
87351783,C
119158259,C
568416214,D
843671872,A
667926743,B
108765027,C
728339726,C
561247578,D
1064666967,B
201475100,C
424858894,D
710523274,B
300490380,A
1317006837,D
6375499,B
212761089,B
601170740,B
1137712383,F
488663865,A
1342357109,B
773115570,D
475401261,D
1418589703,C
1545991593,F
212068093,A
1403967400,F
429457220,F
757764531,F
528754339,B
1256989201,F
966206673,D
214601019,F
219750786,C
1480606015,F
535487984,D
1476511521,A
1478314994,D
1500929625,C
689241099,F
1060154396,B
1403634396,C
61875839,D
848307074,B
118154064,B
665567185,D
857525337,A
203759236,A
1217902312,B
400363507,A
1168237734,A
1028644077,C
115350771,C
1124572949,A
33149654,D
581817500,B
702795360,C
1463210691,F
87627618,A
387022248,B
896040625,F
1528805292,D
743701979,D
858951973,A
1349895803,D
324053818,D
1407405248,D
1415122685,D
1147590987,F
996350535,C
1322900648,C
653393254,C
636474164,A
802861620,C
111469814,C
283684155,F
783917402,F
763292019,C
844860453,B
99431526,C
974846941,C
772901420,B
561355585,C
407805151,A
977543815,A
121011049,C
21278544,A
1324161217,B
107002121,C
834356009,D
1124358015,B
561032460,B
19737394,A
971515116,F
1347116851,C
554627253,B
1474271672,D
391971217,A
260698828,B
1146207669,F
519261481,D
1015367999,A
531749973,B
395258517,A
1083161892,F
385614627,D
586888809,A
597332663,C
1051185560,D
1399338654,C
764564652,D
1493033054,B
199477965,F
965112680,B
211638921,D
138171420,B
67106541,A
851026336,F
477014266,D
1293473313,F
1245246041,B
477145174,A
1352926698,C
171944469,F
1497668257,B
1349384634,C
1087009479,F
748197108,C
327581916,B
337781339,C
199523465,A
1073099492,D
170420013,C
1151459395,F
285424643,F
1370637199,B
1075021305,C
573743404,C
322105412,A
842923048,A
486879212,F
518929663,D
378883242,F
1305881856,C
241018662,B
939776483,A
314616824,B
1406248506,F
878876754,B
1499532571,D
1078876006,F
284631689,B
579779648,D
191875155,C
412305778,D
381876687,B
140270136,F
896367051,F
819696494,F
636100354,F
552690867,C
502857890,D
1394015484,A
807630090,B
1120054058,F
251753417,B
1176524557,A
167808397,B
1406691751,B
468456927,F
1213545670,A
1484053045,C
1222429749,C
238405982,B
1150876799,A
658375493,B
1483979181,B
126397201,A
1102765736,B
1194887978,A
1409901031,B
616095608,D
49723547,A
464146440,F
488335477,A
914330121,D
699478110,D
618555178,D
358060288,F
805376862,C
404703475,C
700988646,C
1389682104,B
1363110665,A
214202353,B
746951100,F
87112230,C
835870706,D
638669909,B
222128112,C
1076156986,F
510118001,F
195589605,A
89488598,F
186191776,A
574295424,C
1503652211,D
424743052,B
270087585,B
195225594,D
1294732520,B
1531502087,D
1235252866,F
506487354,A
1171130696,B
1184188723,A
1293206609,B
1346124412,B
527944815,A
634269910,A
778457609,F
757267971,B
195890268,F
1210961581,B
488914896,B
334273629,F
664338719,A
1198882530,D
1041763265,C
542577569,F
1010522555,A
1355360506,D
394464921,B
1387381493,F
338908954,B
3584908,C
672451504,D
778187818,F
971517031,A
903327346,F
572442682,A
95966224,F
1464932619,C
997531604,B
1290520345,A
1401811586,D
539772408,A
239977250,D
901984306,B
1045657640,A
487905003,C
1266417138,D
1191227690,F
1514669325,F
558381376,B
1153970329,A
158441182,A
1228234084,C
312767117,A
636524756,D
1457312257,D
904137061,D
729872415,C
32509763,F
1402433572,A
1366251546,F
1193694215,A
1254077502,B
995780908,D
1452649216,C
1403309757,D
1432249376,D
667652125,F
123724006,F
235183322,C
38844124,F
412203097,D
415719890,F
927106391,D
410983137,D
1455541019,A
665626311,A
304984153,C
1318635954,A
256197640,C
31395258,F
891270317,A
73410561,D
738454714,C
944830460,D
612978443,B
1373615811,D
948732603,B
816896156,A
500169092,A
674167759,A
1138603978,D
920456067,F
734788436,D
1179770529,B
563413262,B
1514397281,D
259170940,B
1038829120,B
948951567,B
113058563,C
1187778657,A
142804396,A
1353012160,A
1221929528,F
913282469,B
1184108601,A
254796730,B
1069001779,D
472546388,A
1301756088,B
892873928,C
1138950233,F
315125147,D
102498577,B
529755630,D
803153241,C
125210503,F
1240390097,D
663671348,B
19967544,B
149966820,A
1425387064,D
939223137,C
793445597,F
1352913364,B
14706615,A
888784197,D
1131653932,F
805726887,B
698928256,A
1049899771,A
1178454762,D
1027401732,A
477786931,F
1327510885,B
244699760,F
1221259195,D
566838404,C
969093174,D
703535661,C
824314669,C
274303037,C
672312050,A
1475854606,A
525308006,B
664868247,A
1458610740,B
346581049,B
1124549544,F
1358167632,F
252585559,C
23136789,D
965943637,A
1348105346,B
1287427942,F
975066060,D
1008108276,A
1412547099,D
868954908,A
570656642,F
154955948,A
1252435819,C
764290860,B
1555824593,D
11077863,B
941793101,F
228771639,A
5330933,D
980873670,C
1517893553,D
1283920943,F
663526333,C
1246833008,C
88912508,A
1074228147,B
273961689,F
280981863,C
856284313,C
469308109,F
864678647,B
704742461,C
1098886068,C
1503646709,D
70015436,F
756254357,C
1250444760,D
694234308,A
819684018,A
915092904,D
952258613,F
1413350406,A
1434837354,C
1090549897,A
1548100396,A
750431462,B
576796487,B
372973624,C
52094587,C
941975552,F
409709218,F
1209060408,F
89035957,C
605100696,C
1436246109,B
50331510,C
1268048453,C
600680953,F
27600702,C
1416710128,A
300673530,D
427215626,F
782320451,F
687408942,D
1520490322,B
229866615,F
326655446,C
1046526558,C
1029581904,C
273253515,B
43931267,D
1222642795,C
604632020,C
185273490,F
1426599081,D
1537482421,C
1211737772,F
893074197,F
657473899,B
629639457,C
472509468,B
127974556,F
44058868,F
1130098514,A
461936109,A
507502619,C
241260215,C
362234856,B
1333545712,A
604873632,A
1538526899,F
1018228484,F
362160659,C
1543977742,A
823500772,D
556648344,B
648586807,D
213257482,B
727353295,F
960016725,C
488955570,A
807049670,F
1502703568,C
444019457,A
942518008,A
89139140,C
1389627021,B
1129039036,F
208848190,D
740207289,D
418537644,D
1517556248,F
1207177884,A
1301843828,D
1219005015,F
603903517,F
1345488882,F
861361922,A
1194273321,D
1269189158,F
1374518471,A
1469811858,D
1414669943,A
502905612,B
703939613,D
1103450776,F
921018602,A
1101879179,C
999110501,D
1404899566,A
356905145,C
1041359168,C
831084836,A
621535653,F
405904582,C
175552574,D
294993973,D
1130903022,F
560236620,D
167950419,F
994313754,B
54276056,A
1220675068,A
1107114600,C
54789080,F
108518930,D
389813441,D
1528318595,F
1030366317,D
1445668219,D
867523074,A
688807653,C
470351807,D
269967854,B
1330069801,D
271174442,F
634505959,C
723096636,D
492949802,D
1304845822,B
794780030,C
289922058,C
1184727972,B
48746114,F
1306645642,D
759493859,F
1106995674,C
986977720,F
1538343055,B
590182587,B
467243048,D
688295013,F
1388004058,A
255816195,A
1198633165,C
1176675721,A
1462422181,D
1176900435,D
540154198,C
483331152,B
428386898,B
957778384,B
822948569,D
125109082,D
1045635524,F
795595303,F
340958575,A
186863918,A
1331285728,B
1375766521,C
1548816231,D
487749374,D
937203172,F
310268897,D
102164616,A
1394845727,B
1073908695,F
1010479928,C
1059241933,C
121402090,F
527106031,B
967531541,B
1270234542,D
447442204,D
1260680495,F
1299169229,A
855638581,F
616144165,F
663177783,C
1459545935,F
491927420,F
220458610,C
1111666824,B
362299327,B
663644988,F
493429719,A
504658114,A
1260616020,A
364894657,C
1176844935,D
70915808,B
460163650,D
1112138253,C
203389556,C
732105230,B
1174698475,A
794970716,A
307194707,B
578777283,B
509486035,C
312237802,A
496952378,F
1405348651,B
988864969,C
1029425440,A
418601455,C
324915927,A
276794779,F
165075288,A
1524122199,A
656279328,A
298940098,A
1464483885,F
823579033,F
505334228,F
868994825,B
714122990,C
583274780,C
951103732,C
237553221,A
814321033,F
1051475715,B
608844866,D
1046176570,D
882752042,A
1531103864,F
38574205,A
978388388,A
1323516107,A
1447406100,D
147565390,B
453485976,B
626448752,D
1415816042,A
299726681,A
1442759169,A
1551242854,D
1350607825,C
1173102659,A
1278690261,C
1047033633,F
864203397,B
1273509311,D
480948741,D
757472454,C
595739012,B
871898390,F
1265309402,C
97657951,F
244529930,B
609656769,A
1500485079,C
223803063,A
1089762557,D
560622890,D
1063461587,D
738628824,D
18443456,F
485294880,B
866918488,D
924941259,C
98813162,D
